transport_flight_id,time_s,mode,hover_site_id,direct_margin_db,access_margin_db,communication_ok
Q3-T-016,5376.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5386.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5396.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5406.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5416.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5426.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5436.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5446.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5456.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5466.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5476.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5486.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5496.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5506.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5516.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5526.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5536.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5546.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5556.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5566.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5576.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5586.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5596.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5606.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5616.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5626.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5636.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5646.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5656.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5666.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5676.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5686.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5696.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5706.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5716.86433649,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5724.56009882,relay,H161,-6.2025022745,2.97826347566,True
Q3-T-016,5726.86433649,relay,H161,-6.20259889081,2.97931785559,True
Q3-T-016,5736.86433649,relay,H161,-6.20306935551,2.98372827113,True
Q3-T-016,5746.86433649,relay,H161,-6.20362289941,2.98786843301,True
Q3-T-016,5756.86433649,relay,H161,-6.20425949077,2.99173756347,True
Q3-T-016,5765.36383174,relay,H161,-6.20486586232,2.99481268045,True
Q3-T-016,5766.86433649,relay,H161,-6.1806589836,3.03274691257,True
Q3-T-016,5776.86433649,relay,H161,-6.01754620508,3.28836564317,True
Q3-T-016,5786.86433649,relay,H161,-5.85131418693,3.54870736,True
Q3-T-016,5796.86433649,relay,H161,-5.68184140454,3.81367797185,True
Q3-T-016,5806.86433649,relay,H161,-5.50900177021,4.08313336215,True
Q3-T-016,5816.86433649,relay,H161,-5.33266496676,4.35681319573,True
Q3-T-016,5826.86433649,relay,H161,-5.15266568744,4.63445542793,True
Q3-T-016,5836.86433649,relay,H161,-4.9688610251,4.9156226011,True
Q3-T-016,5846.86433649,relay,H161,-4.78108677243,5.19977027896,True
Q3-T-016,5856.86433649,relay,H161,-4.58916787074,5.48620168845,True
Q3-T-016,5866.86433649,relay,H161,-4.39291743338,5.77403974687,True
Q3-T-016,5876.86433649,relay,H161,-4.1921488358,6.06217305036,True
Q3-T-016,5886.86433649,relay,H161,-3.98662209851,6.34931608406,True
Q3-T-016,5896.86433649,relay,H161,-3.77612066651,6.63383733694,True
Q3-T-016,5906.86433649,relay,H161,-3.5603980781,6.91382081714,True
Q3-T-016,5916.86433649,relay,H161,-3.33918911746,7.18701822105,True
Q3-T-016,5926.86433649,relay,H161,-3.1122227864,7.4508120899,True
Q3-T-016,5936.86433649,relay,H161,-2.87916081656,7.70231236944,True
Q3-T-016,5946.86433649,relay,H161,-2.63968349157,7.9382454907,True
Q3-T-016,5956.86433649,relay,H161,-2.39343209643,8.15513757362,True
Q3-T-016,5966.86433649,relay,H161,-2.14000498789,8.34927995573,True
Q3-T-016,5976.86433649,relay,H161,-1.87897644759,8.51703516225,True
Q3-T-016,5986.86433649,relay,H161,-1.60989509545,8.65489252513,True
Q3-T-016,5996.86433649,direct,,8.6677877785,,True
Q3-T-016,6006.86433649,direct,,8.95461935726,,True
Q3-T-016,6016.86433649,direct,,9.25122141604,,True
Q3-T-016,6026.86433649,direct,,9.55828116347,,True
Q3-T-016,6036.86433649,direct,,9.87653969488,,True
Q3-T-016,6046.86433649,direct,,10.206886574,,True
Q3-T-016,6056.86433649,direct,,10.5502494643,,True
Q3-T-016,6066.86433649,direct,,10.9076921206,,True
Q3-T-016,6076.86433649,direct,,11.280413693,,True
Q3-T-016,6086.86433649,direct,,11.6697726106,,True
Q3-T-016,6096.86433649,direct,,12.0772824855,,True
Q3-T-016,6106.86433649,direct,,12.5047806842,,True
Q3-T-016,6116.86433649,direct,,12.9542780182,,True
Q3-T-016,6126.86433649,direct,,13.428145518,,True
Q3-T-016,6136.86433649,direct,,13.9291562264,,True
Q3-T-016,6146.86433649,direct,,14.4605806376,,True
Q3-T-016,6156.86433649,direct,,15.0262739912,,True
Q3-T-016,6166.86433649,direct,,15.6309919252,,True
Q3-T-016,6176.86433649,direct,,16.280396219,,True
Q3-T-016,6186.86433649,direct,,16.9815097044,,True
Q3-T-016,6196.86433649,direct,,17.7431170215,,True
Q3-T-016,6206.86433649,direct,,18.5763340212,,True
Q3-T-016,6216.86433649,direct,,19.4957477153,,True
Q3-T-016,6226.86433649,direct,,20.5204758986,,True
Q3-T-016,6236.86433649,direct,,21.6764853845,,True
Q3-T-016,6246.86433649,direct,,22.9999294777,,True
Q3-T-016,6256.86433649,direct,,24.5421335601,,True
Q3-T-016,6266.86433649,direct,,26.3763509687,,True
Q3-T-016,6276.86433649,direct,,28.6002886415,,True
Q3-T-016,6286.86433649,direct,,31.2801041339,,True
Q3-T-016,6296.86433649,direct,,34.0160225646,,True
Q3-T-016,6303.97119501,direct,,34.894021754,,True
Q3-T-016,6306.86433649,direct,,35.1202509513,,True
Q3-T-016,6316.86433649,direct,,35.9504009274,,True
Q3-T-016,6326.86433649,direct,,36.868358119,,True
Q3-T-016,6336.86433649,direct,,37.8949190699,,True
Q3-T-016,6346.86433649,direct,,39.0592735978,,True
Q3-T-016,6356.86433649,direct,,40.4042338289,,True
Q3-T-016,6366.86433649,direct,,41.9962999897,,True
Q3-T-016,6376.86433649,direct,,43.9471775112,,True
Q3-T-016,6386.86433649,direct,,46.4671222164,,True
Q3-T-016,6396.86433649,direct,,50.0314427669,,True
Q3-T-016,6406.86433649,direct,,56.1807906543,,True
Q3-T-016,6416.86433649,direct,,86.6772152945,,True
Q3-T-016,6426.57586116,direct,,55.9251752525,,True
Q3-T-017,5124.06342071,direct,,55.9251752525,,True
Q3-T-017,5134.06342071,direct,,61.9457751658,,True
Q3-T-017,5144.06342071,direct,,49.9045753392,,True
Q3-T-017,5154.06342071,direct,,45.0438143655,,True
Q3-T-017,5164.06342071,direct,,41.9457751658,,True
Q3-T-017,5174.06342071,direct,,39.6669081196,,True
Q3-T-017,5179.95067251,direct,,38.560517884,,True
Q3-T-017,5184.06342071,direct,,37.8619066921,,True
Q3-T-017,5194.06342071,direct,,33.7099368818,,True
Q3-T-017,5204.06342071,direct,,30.1096169626,,True
Q3-T-017,5214.06342071,direct,,27.4182010192,,True
Q3-T-017,5224.06342071,direct,,25.3215639682,,True
Q3-T-017,5234.06342071,direct,,23.6165637304,,True
Q3-T-017,5244.06342071,direct,,22.1838188414,,True
Q3-T-017,5254.06342071,direct,,20.9501584644,,True
Q3-T-017,5264.06342071,direct,,19.867612413,,True
Q3-T-017,5274.06342071,direct,,18.9037289075,,True
Q3-T-017,5284.06342071,direct,,18.0352143144,,True
Q3-T-017,5294.06342071,direct,,17.2450825492,,True
Q3-T-017,5304.06342071,direct,,16.5203757471,,True
Q3-T-017,5314.06342071,direct,,5.85121916081,,True
Q3-T-017,5324.06342071,direct,,5.22968453246,,True
Q3-T-017,5334.06342071,direct,,4.64950887478,,True
Q3-T-017,5344.06342071,direct,,4.10549953607,,True
Q3-T-017,5354.06342071,direct,,3.59349765716,,True
Q3-T-017,5364.06342071,direct,,3.10987644193,,True
Q3-T-017,5367.15776664,direct,,2.96550809411,,True
Q3-T-017,5374.06342071,direct,,2.96814484283,,True
Q3-T-017,5384.06342071,direct,,2.97138575398,,True
Q3-T-017,5394.06342071,direct,,2.97394115375,,True
Q3-T-017,5400.46246879,direct,,2.97521628007,,True
Q3-T-017,5404.06342071,direct,,2.97521628007,,True
Q3-T-017,5414.06342071,direct,,2.97521628007,,True
Q3-T-017,5424.06342071,direct,,2.97521628007,,True
Q3-T-017,5434.06342071,direct,,2.97521628007,,True
Q3-T-017,5444.06342071,direct,,2.97521628007,,True
Q3-T-017,5454.06342071,direct,,2.97521628007,,True
Q3-T-017,5464.06342071,direct,,2.97521628007,,True
Q3-T-017,5474.06342071,direct,,2.97521628007,,True
Q3-T-017,5484.06342071,direct,,2.97521628007,,True
Q3-T-017,5494.06342071,direct,,2.97521628007,,True
Q3-T-017,5504.06342071,direct,,2.97521628007,,True
Q3-T-017,5514.06342071,direct,,2.97521628007,,True
Q3-T-017,5524.06342071,direct,,2.97521628007,,True
Q3-T-017,5534.06342071,direct,,2.97521628007,,True
Q3-T-017,5544.06342071,direct,,2.97521628007,,True
Q3-T-017,5554.06342071,direct,,2.97521628007,,True
Q3-T-017,5564.06342071,direct,,2.97521628007,,True
Q3-T-017,5574.06342071,direct,,2.97521628007,,True
Q3-T-017,5584.06342071,direct,,2.97521628007,,True
Q3-T-017,5594.06342071,direct,,2.97521628007,,True
Q3-T-017,5604.06342071,direct,,2.97521628007,,True
Q3-T-017,5614.06342071,direct,,2.97521628007,,True
Q3-T-017,5624.06342071,direct,,2.97521628007,,True
Q3-T-017,5634.06342071,direct,,2.97521628007,,True
Q3-T-017,5640.46246879,direct,,2.97521628007,,True
Q3-T-017,5644.06342071,direct,,2.97438643675,,True
Q3-T-017,5654.06342071,direct,,2.97140891911,,True
Q3-T-017,5664.06342071,direct,,2.96744426635,,True
Q3-T-017,5668.21638725,direct,,2.96550809411,,True
Q3-T-017,5674.06342071,direct,,3.24035082889,,True
Q3-T-017,5684.06342071,direct,,3.73144735372,,True
Q3-T-017,5694.06342071,direct,,4.25191276447,,True
Q3-T-017,5704.06342071,direct,,4.80538229142,,True
Q3-T-017,5714.06342071,direct,,5.39641628766,,True
Q3-T-017,5724.06342071,direct,,6.03035675619,,True
Q3-T-017,5734.06342071,direct,,16.7139553899,,True
Q3-T-017,5744.06342071,direct,,17.4555384497,,True
Q3-T-017,5754.06342071,direct,,18.2658528971,,True
Q3-T-017,5764.06342071,direct,,19.1586561399,,True
Q3-T-017,5774.06342071,direct,,20.1526063801,,True
Q3-T-017,5784.06342071,direct,,21.2729452076,,True
Q3-T-017,5794.06342071,direct,,22.5558836921,,True
Q3-T-017,5804.06342071,direct,,24.0547901333,,True
Q3-T-017,5814.06342071,direct,,25.8530145665,,True
Q3-T-017,5824.06342071,direct,,28.0883517428,,True
Q3-T-017,5834.06342071,direct,,30.9954018911,,True
Q3-T-017,5844.06342071,direct,,34.8837942713,,True
Q3-T-017,5854.06342071,direct,,38.4783873726,,True
Q3-T-017,5855.42348138,direct,,38.560517884,,True
Q3-T-017,5864.06342071,direct,,39.93422911,,True
Q3-T-017,5874.06342071,direct,,41.8541892877,,True
Q3-T-017,5884.06342071,direct,,44.3226487443,,True
Q3-T-017,5894.06342071,direct,,47.7841589564,,True
Q3-T-017,5904.06342071,direct,,53.6262869382,,True
Q3-T-017,5914.06342071,direct,,81.4396578605,,True
Q3-T-017,5922.48818354,direct,,55.9251752525,,True
Q3-T-018,6455.70418634,direct,,55.9251752525,,True
Q3-T-018,6465.70418634,direct,,67.966375079,,True
Q3-T-018,6475.70418634,direct,,52.4033500714,,True
Q3-T-018,6485.70418634,direct,,47.1385213759,,True
Q3-T-018,6495.70418634,direct,,43.8839754259,,True
Q3-T-018,6505.70418634,direct,,41.5219891844,,True
Q3-T-018,6515.70418634,direct,,39.6669081196,,True
Q3-T-018,6525.70418634,direct,,38.1391412024,,True
Q3-T-018,6535.18854182,direct,,36.9027980694,,True
Q3-T-018,6535.70418634,direct,,36.894660646,,True
Q3-T-018,6545.70418634,direct,,34.4009836324,,True
Q3-T-018,6555.70418634,direct,,30.9200767337,,True
Q3-T-018,6565.70418634,direct,,28.1174023086,,True
Q3-T-018,6575.70418634,direct,,25.9112985652,,True
Q3-T-018,6585.70418634,direct,,24.1203896134,,True
Q3-T-018,6595.70418634,direct,,22.6214510819,,True
Q3-T-018,6605.70418634,direct,,21.3359749546,,True
Q3-T-018,6615.70418634,direct,,20.212295811,,True
Q3-T-018,6625.70418634,direct,,19.2148692303,,True
Q3-T-018,6635.70418634,direct,,18.3187098918,,True
Q3-T-018,6645.70418634,direct,,17.5052931408,,True
Q3-T-018,6655.70418634,direct,,16.7608237731,,True
Q3-T-018,6665.70418634,direct,,16.0746669036,,True
Q3-T-018,6675.70418634,direct,,15.4383366935,,True
Q3-T-018,6685.70418634,direct,,14.845204477,,True
Q3-T-018,6695.70418634,direct,,14.2897399464,,True
Q3-T-018,6705.70418634,direct,,13.7674987929,,True
Q3-T-018,6715.70418634,direct,,13.2747795672,,True
Q3-T-018,6725.70418634,direct,,12.8083768278,,True
Q3-T-018,6735.70418634,direct,,12.3656874657,,True
Q3-T-018,6745.70418634,direct,,11.9443707752,,True
Q3-T-018,6755.70418634,direct,,11.542514931,,True
Q3-T-018,6765.70418634,direct,,11.1583571444,,True
Q3-T-018,6775.70418634,direct,,10.7904309097,,True
Q3-T-018,6785.70418634,direct,,10.4374461768,,True
Q3-T-018,6795.70418634,relay,H161,0.0981957336457,6.41268766709,True
Q3-T-018,6805.70418634,relay,H161,-0.228305328278,6.38329031076,True
Q3-T-018,6815.70418634,relay,H161,-0.543019336311,6.33266989476,True
Q3-T-018,6825.70418634,relay,H161,-0.846747154882,6.26156328861,True
Q3-T-018,6835.70418634,relay,H161,-1.14020957621,6.17097675024,True
Q3-T-018,6845.70418634,relay,H161,-1.42411342784,6.06211316391,True
Q3-T-018,6855.70418634,relay,H161,-1.6990254646,5.93637606835,True
Q3-T-018,6865.70418634,relay,H161,-1.96553148692,5.79524881186,True
Q3-T-018,6875.70418634,relay,H161,-2.22411325345,5.64030842708,True
Q3-T-018,6885.70418634,relay,H161,-2.47521139871,5.47315403211,True
Q3-T-018,6887.22809976,relay,H161,-2.51284808004,5.44670144431,True
Q3-T-018,6895.70418634,relay,H161,-2.51195020596,5.44180679988,True
Q3-T-018,6905.70418634,relay,H161,-2.51100554424,5.43575310262,True
Q3-T-018,6915.70418634,relay,H161,-2.51018521001,5.42939933411,True
Q3-T-018,6925.70418634,relay,H161,-2.50948927377,5.422746822,True
Q3-T-018,6935.70418634,relay,H161,-2.50891779535,5.41579695152,True
Q3-T-018,6945.70418634,relay,H161,-2.50847082389,5.40855116451,True
Q3-T-018,6952.93354411,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,6955.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,6965.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,6975.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,6985.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,6995.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7005.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7015.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7025.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7035.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7045.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7055.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7065.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7075.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7085.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7095.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7105.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7115.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7125.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7135.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7145.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7155.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7165.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7175.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7185.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7195.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7205.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7215.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7225.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7235.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7245.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7255.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7265.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7275.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7285.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7295.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7305.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7315.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7325.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7335.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7345.70418634,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7348.93354411,relay,H161,-2.50822523667,5.40312898906,True
Q3-T-018,7355.70418634,relay,H161,-2.50851928467,5.40946198518,True
Q3-T-018,7365.70418634,relay,H161,-2.50911667776,5.4184274285,True
Q3-T-018,7375.70418634,relay,H161,-2.50990858549,5.42692965464,True
Q3-T-018,7385.70418634,relay,H161,-2.51089490144,5.43496590253,True
Q3-T-018,7395.70418634,relay,H161,-2.51207549317,5.44253355075,True
Q3-T-018,7401.49789959,relay,H161,-2.51284808004,5.44670144431,True
Q3-T-018,7405.70418634,relay,H161,-2.40855640233,5.51909224535,True
Q3-T-018,7415.70418634,relay,H161,-2.15549787645,5.68312145033,True
Q3-T-018,7425.70418634,relay,H161,-1.89483693505,5.83451148444,True
Q3-T-018,7435.70418634,relay,H161,-1.62614014658,5.97165426858,True
Q3-T-018,7445.70418634,relay,H161,-1.34885981074,6.09304177372,True
Q3-T-018,7455.70418634,relay,H161,-1.06246770412,6.19712683216,True
Q3-T-018,7465.70418634,relay,H161,-0.76630584794,6.28260510872,True
Q3-T-018,7475.70418634,relay,H161,-0.459706802476,6.34830409395,True
Q3-T-018,7485.70418634,relay,H161,-0.141930980618,6.39328862861,True
Q3-T-018,7495.70418634,direct,,10.1879112656,,True
Q3-T-018,7505.70418634,direct,,10.5307229978,,True
Q3-T-018,7515.70418634,direct,,10.8876129364,,True
Q3-T-018,7525.70418634,direct,,11.2597575269,,True
Q3-T-018,7535.70418634,direct,,11.6484888908,,True
Q3-T-018,7545.70418634,direct,,12.0554066765,,True
Q3-T-018,7555.70418634,direct,,12.4822305627,,True
Q3-T-018,7565.70418634,direct,,12.9310636928,,True
Q3-T-018,7575.70418634,direct,,13.4042555156,,True
Q3-T-018,7585.70418634,direct,,13.9045546985,,True
Q3-T-018,7595.70418634,direct,,14.4353137818,,True
Q3-T-018,7605.70418634,direct,,15.0003790211,,True
Q3-T-018,7615.70418634,direct,,15.6045459045,,True
Q3-T-018,7625.70418634,direct,,16.2534902198,,True
Q3-T-018,7635.70418634,direct,,16.95441585,,True
Q3-T-018,7645.70418634,direct,,17.7162197316,,True
Q3-T-018,7655.70418634,direct,,18.5502718462,,True
Q3-T-018,7665.70418634,direct,,19.4716003494,,True
Q3-T-018,7675.70418634,direct,,20.5000305434,,True
Q3-T-018,7685.70418634,direct,,21.6631481746,,True
Q3-T-018,7695.70418634,direct,,22.9999307753,,True
Q3-T-018,7705.70418634,direct,,24.5679303002,,True
Q3-T-018,7715.70418634,direct,,26.4558692019,,True
Q3-T-018,7725.70418634,direct,,28.8019285262,,True
Q3-T-018,7735.70418634,direct,,31.7966806993,,True
Q3-T-018,7745.70418634,direct,,35.3426085741,,True
Q3-T-018,7753.53745752,direct,,36.9027980694,,True
Q3-T-018,7755.70418634,direct,,37.1158416992,,True
Q3-T-018,7765.70418634,direct,,38.1739544339,,True
Q3-T-018,7775.70418634,direct,,39.3790824307,,True
Q3-T-018,7785.70418634,direct,,40.7787733216,,True
Q3-T-018,7795.70418634,direct,,42.4481757056,,True
Q3-T-018,7805.70418634,direct,,44.5166516853,,True
Q3-T-018,7815.70418634,direct,,47.2369911007,,True
Q3-T-018,7825.70418634,direct,,51.2196577187,,True
Q3-T-018,7835.70418634,direct,,58.7905974448,,True
Q3-T-018,7845.70418634,direct,,66.9510488544,,True
Q3-T-018,7852.89290187,direct,,55.9251752525,,True
Q3-T-019,5539.34723082,direct,,55.9251752525,,True
Q3-T-019,5549.34723082,direct,,61.9457751658,,True
Q3-T-019,5559.34723082,direct,,49.9045753392,,True
Q3-T-019,5569.34723082,direct,,45.0438143655,,True
Q3-T-019,5579.34723082,direct,,41.9457751658,,True
Q3-T-019,5589.34723082,direct,,39.6669081196,,True
Q3-T-019,5599.34723082,direct,,37.8633755126,,True
Q3-T-019,5609.34723082,direct,,36.3707031467,,True
Q3-T-019,5619.34723082,direct,,35.0973215493,,True
Q3-T-019,5629.34723082,direct,,33.9869749923,,True
Q3-T-019,5639.34723082,direct,,33.0026145389,,True
Q3-T-019,5649.34723082,direct,,32.1185412891,,True
Q3-T-019,5659.34723082,direct,,31.3161968249,,True
Q3-T-019,5669.34723082,direct,,30.5817406844,,True
Q3-T-019,5679.34723082,direct,,29.9045753392,,True
Q3-T-019,5684.04861022,direct,,29.6036705557,,True
Q3-T-019,5689.34723082,direct,,29.4465528204,,True
Q3-T-019,5699.34723082,direct,,28.4405994553,,True
Q3-T-019,5709.34723082,direct,,26.9560041477,,True
Q3-T-019,5719.34723082,direct,,25.3960284012,,True
Q3-T-019,5729.34723082,direct,,23.9305732361,,True
Q3-T-019,5739.34723082,direct,,22.6032347701,,True
Q3-T-019,5749.34723082,direct,,21.4117097021,,True
Q3-T-019,5759.34723082,direct,,20.3404868004,,True
Q3-T-019,5769.34723082,direct,,19.3724726604,,True
Q3-T-019,5779.34723082,direct,,18.4922653382,,True
Q3-T-019,5789.34723082,direct,,17.6867949927,,True
Q3-T-019,5799.34723082,direct,,16.9453571869,,True
Q3-T-019,5809.34723082,direct,,16.2591657989,,True
Q3-T-019,5819.34723082,direct,,15.6209345251,,True
Q3-T-019,5829.34723082,direct,,15.0247169059,,True
Q3-T-019,5839.34723082,direct,,14.4654887771,,True
Q3-T-019,5849.34723082,direct,,13.9390876014,,True
Q3-T-019,5859.34723082,direct,,13.4419940872,,True
Q3-T-019,5869.34723082,direct,,12.9711667902,,True
Q3-T-019,5879.34723082,direct,,12.5240564061,,True
Q3-T-019,5889.34723082,direct,,12.0984079734,,True
Q3-T-019,5899.34723082,direct,,11.692303556,,True
Q3-T-019,5909.34723082,direct,,11.3040677661,,True
Q3-T-019,5919.34723082,direct,,10.9321940144,,True
Q3-T-019,5929.34723082,direct,,10.5753879478,,True
Q3-T-019,5939.34723082,direct,,10.232501721,,True
Q3-T-019,5949.34723082,direct,,9.90248162189,,True
Q3-T-019,5959.34723082,relay,H161,-0.415573183474,11.357446841,True
Q3-T-019,5969.34723082,relay,H161,-0.722510786866,11.5015245263,True
Q3-T-019,5979.34723082,relay,H161,-1.0190660673,11.578456627,True
Q3-T-019,5989.34723082,relay,H161,-1.30590345023,11.5845387718,True
Q3-T-019,5999.34723082,relay,H161,-1.58365203033,11.5195657573,True
Q3-T-019,6009.34723082,relay,H161,-1.85286448747,11.3865284969,True
Q3-T-019,6019.34723082,relay,H161,-2.11403304823,11.1916148033,True
Q3-T-019,6029.34723082,relay,H161,-2.36762767194,10.9428698697,True
Q3-T-019,6039.34723082,relay,H161,-2.6140647426,10.6494626332,True
Q3-T-019,6049.34723082,relay,H161,-2.8537499319,10.3208048617,True
Q3-T-019,6059.34723082,relay,H161,-3.08703409451,9.96567924846,True
Q3-T-019,6069.34723082,relay,H161,-3.31424121967,9.59190590172,True
Q3-T-019,6079.34723082,relay,H161,-3.53569226773,9.20618113747,True
Q3-T-019,6089.34723082,relay,H161,-3.75165671668,8.81393189249,True
Q3-T-019,6099.34723082,relay,H161,-3.9624119377,8.41952286546,True
Q3-T-019,6109.34723082,relay,H161,-4.16819583781,8.02629985587,True
Q3-T-019,6119.34723082,relay,H161,-4.36923017839,7.6367934031,True
Q3-T-019,6129.34723082,relay,H161,-4.56574081614,7.25288240038,True
Q3-T-019,6139.34723082,relay,H161,-4.7579139686,6.87588695998,True
Q3-T-019,6149.34723082,relay,H161,-4.94594818521,6.5067277184,True
Q3-T-019,6159.34723082,relay,H161,-5.13001163358,6.14599008059,True
Q3-T-019,6168.30374142,relay,H161,-5.29162043631,5.8303437794,True
Q3-T-019,6169.34723082,relay,H161,-5.29144432122,5.83005660874,True
Q3-T-019,6179.34723082,relay,H161,-5.28980717633,5.82700473211,True
Q3-T-019,6189.34723082,relay,H161,-5.28827204887,5.8234271785,True
Q3-T-019,6199.34723082,relay,H161,-5.28683904729,5.81932524775,True
Q3-T-019,6209.34723082,relay,H161,-5.28550827288,5.81470042715,True
Q3-T-019,6219.34723082,relay,H161,-5.28427981978,5.80955438966,True
Q3-T-019,6229.34723082,relay,H161,-5.28315377495,5.80388899189,True
Q3-T-019,6239.34723082,relay,H161,-5.28213021816,5.79770627188,True
Q3-T-019,6249.34723082,relay,H161,-5.28120922194,5.79100844673,True
Q3-T-019,6257.6253967,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6259.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6269.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6279.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6289.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6299.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6309.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6319.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6329.34723082,relay,H161,-5.28052430092,5.78507452221,True
